No.,Subject,Group,Section,Review,Sentiment,Score,Sentiment_Score
1191,WOC7004,1,C - C1,no suggestions,positive,0.642516673,4
1192,WOC7011,1,A - A1,N/A,positive,0.672459662,4
1193,WOC7011,1,B - B1,N/A,positive,0.672459662,4
1194,WOC7011,1,C - C1,N/A,positive,0.672459662,4
1195,WOC7015,1,A - A1,"I would like to ask teacher for adding more topics in software testing like automated testing, white box testing and topics that can be used in real time projects. overal the course structure is great",positive,0.809255898,5
1196,WOC7015,1,A - A1,the course need to be improved in the industry knowledge.,positive,0.631724954,4
1197,WOC7015,1,A - A1,The slide content can be more focus on the testing technique and provide more example about the related testing technique.,positive,0.824044108,5
1198,WOC7015,1,A - A1,N/A,positive,0.672459662,4
1199,WOC7015,1,A - A1,not bad,negative,0.204332292,2
1200,WOC7015,1,B - B1,The instructions are clear to explain,positive,0.622276068,4
1201,WOC7015,1,C - C1,not bad,negative,0.204332292,2
1202,WOC7015,1,C - C1,Provide the more resource to learn.,positive,0.696409166,4
1203,WOC7015,1,C - C1,N/A,positive,0.672459662,4
1204,WOC7020,1,A - A1,"I wish it covers more on modern IoT technology such as cloud IoT services, ML and advanced IoT devices, because it is Advanced IoT course, not something repetitive from degree material.",negative,0.091404662,1
1205,WOC7020,1,A - A1,I wish students can have more experimental class.,negative,0.17043893,1
1206,WOC7020,1,A - A1,N/A,positive,0.672459662,4
1207,WOC7020,1,A - A1,not bad,negative,0.204332292,2
1208,WOC7020,1,B - B1,"Provided more advanced and modern IoT technology, by using modern examples. Suggest that the IoT fundamental should only cover 1-3 sections.",positive,0.758007586,4
1209,WOC7020,1,B - B1,I am very appreciate the learning process.,positive,0.689561725,4
1210,WOC7020,1,B - B1,N/A,positive,0.672459662,4
1211,WOC7020,1,B - B1,not bad,negative,0.204332292,2
1212,WOC7020,1,C - C1,"It is HARD to access to the lab to get the IoT components for the final assignment, according to my teammates, the staffs are always missing. Also many of the tools are outdated and broken.",negative,0.112760961,1
1213,WOC7020,1,C - C1,I wish our student can access to some advanced equipments.,negative,0.248277828,2
1214,WOC7020,1,C - C1,N/A,positive,0.672459662,4
1215,WOC7020,1,C - C1,not bad,negative,0.204332292,2
1216,WOC7020,1,C - C1,A very considerate teacher.(?'?'?),positive,0.669489861,4
1217,WOX7001,1,A - A1,None,positive,0.633721173,4
1218,WOX7001,1,A - A1,No,positive,0.614511788,4
1219,WOX7001,1,A - A1,No,positive,0.614511788,4
1220,WOX7001,1,A - A1,-,positive,0.66110009,4
1221,WOX7001,1,A - A1,-,positive,0.66110009,4
1222,WOX7001,1,A - A1,I think is very good,positive,0.713623285,4
1223,WOX7001,1,A - A1,I think is very good,positive,0.713623285,4
1224,WOX7001,1,A - A1,It would be better if the professor uploads the slides in advance. This can help students preview the course and making the class more effective,positive,0.771051407,4
1225,WOX7001,1,A - A1,It would be better if the professor uploads the slides in advance. This can help students preview the course and making the class more effective,positive,0.771051407,4
1226,WOX7001,1,A - A1,NA,positive,0.66110009,4
1227,WOX7001,1,A - A1,NA,positive,0.66110009,4
1228,WOX7001,1,A - A1,"I think mid-term exam, should be more on presentation and focusing on assignments.",positive,0.687366426,4
1229,WOX7001,1,A - A1,"I think mid-term exam, should be more on presentation and focusing on assignments.",positive,0.687366426,4
1230,WOX7001,1,A - A1,None,positive,0.633721173,4
1231,WOX7001,1,B - B1,None,positive,0.633721173,4
1232,WOX7001,1,B - B1,"Feedback comes quite late for assignments, however I understand that the class is big",negative,0.449074388,2
1233,WOX7001,1,B - B1,"Feedback comes quite late for assignments, however I understand that the class is big",negative,0.449074388,2
1234,WOX7001,1,B - B1,No,positive,0.614511788,4
1235,WOX7001,1,B - B1,No,positive,0.614511788,4
1236,WOX7001,1,B - B1,-,positive,0.66110009,4
1237,WOX7001,1,B - B1,-,positive,0.66110009,4
1238,WOX7001,1,B - B1,no,positive,0.614511788,4
1239,WOX7001,1,B - B1,no,positive,0.614511788,4
1240,WOX7001,1,B - B1,"The content of the course presentation document is ambiguous, with a few errors and unclear logic.",positive,0.857324362,5
1241,WOX7001,1,B - B1,"The content of the course presentation document is ambiguous, with a few errors and unclear logic.",positive,0.857324362,5
1242,WOX7001,1,B - B1,NA,positive,0.66110009,4
1243,WOX7001,1,B - B1,NA,positive,0.66110009,4
1244,WOX7001,1,B - B1,all good,positive,0.814326346,5
1245,WOX7001,1,B - B1,all good,positive,0.814326346,5
1246,WOX7001,1,B - B1,None,positive,0.633721173,4
1247,WOX7001,1,C - C1,None,positive,0.633721173,4
1248,WOX7001,1,C - C1,"Some journals are not accessible, as the university does not subscribe to them. Please increase",negative,0.176393718,1
1249,WOX7001,1,C - C1,"Some journals are not accessible, as the university does not subscribe to them. Please increase",negative,0.176393718,1
1250,WOX7001,1,C - C1,No,positive,0.614511788,4
1251,WOX7001,1,C - C1,No,positive,0.614511788,4
1252,WOX7001,1,C - C1,-,positive,0.66110009,4
1253,WOX7001,1,C - C1,-,positive,0.66110009,4
1254,WOX7001,1,C - C1,"No, I'm satisfied",neutral,0.528586507,3
1255,WOX7001,1,C - C1,"No, I'm satisfied",neutral,0.528586507,3
1256,WOX7001,1,C - C1,Offine lectures would be appreciated as it helps face to face interaction.,positive,0.793169677,4
1257,WOX7001,1,C - C1,Offine lectures would be appreciated as it helps face to face interaction.,positive,0.793169677,4
1258,WOX7001,1,C - C1,I would suggest conducting offine classes because interacting directly with fellow students would clear off the doubts vividly.,positive,0.757367373,4
1259,WOX7001,1,C - C1,I would suggest conducting offline classes because interacting directly with fellow students would clear off the doubts vividly.,positive,0.757367373,4
1260,WOX7001,1,C - C1,all good,positive,0.814326346,5
1261,WOX7001,1,C - C1,all good,positive,0.814326346,5
1262,WOX7001,1,C - C1,None,positive,0.633721173,4
1263,WOX7001,4,A - A1,tambahan kepada Systematic Literature Review dan Meta analysis,positive,0.703969717,4
1264,WOX7001,4,A - A1,A professor is very clear in transferring knowledge.,positive,0.622583628,4
1265,WOX7001,4,A - A1,A professor is very clear in transferring knowledge.,positive,0.622583628,4
1266,WOX7001,4,A - A1,.,positive,0.66110009,4
1267,WOX7001,4,A - A1,.,positive,0.66110009,4
1268,WOX7001,4,A - A1,I think it's admirable to have some physical classes.,positive,0.686810672,4
1269,WOX7001,4,A - A1,I think it's admirable to have some physical classes.,positive,0.686810672,4
1270,WOX7001,4,A - A1,not bad,negative,0.204332292,2
1271,WOX7001,4,A - A1,not bad,negative,0.204332292,2
1272,WOX7001,4,A - A1,no suggestions,positive,0.642516673,4
1273,WOX7001,4,A - A1,no suggestions,positive,0.642516673,4
1274,WOX7001,4,A - A1,Don't have.,negative,0.263602912,2
1275,WOX7001,4,A - A1,Don't have.,negative,0.263602912,2
1276,WOX7001,4,A - A1,Perhaps doctor can provide more example of how the papers can be written. Keep it simple to memorise and with more graphics than words so students won't get bored.,negative,0.238619268,2
1277,WOX7001,4,A - A1,Perhaps doctor can provide more example of how the papers can be written. Keep it simple to memorise and with more graphics than words so students won't get bored.,negative,0.238619268,2
1278,WOX7001,4,A - A1,tambahan kepada Systematic Literature Review dan Meta analysis,positive,0.703969717,4
1279,WOX7001,4,B - B1,More examples of criteria and type of papers to be given with instruction written in watermarks so student can understand better.,positive,0.759434998,4
1280,WOX7001,4,B - B1,A professor is very clear in transferring knowledge.,positive,0.622583628,4
1281,WOX7001,4,B - B1,A professor is very clear in transferring knowledge.,positive,0.622583628,4
1282,WOX7001,4,B - B1,..,positive,0.66110009,4
1283,WOX7001,4,B - B1,..,positive,0.66110009,4
1284,WOX7001,4,B - B1,I think the learning process is good.,positive,0.769259393,4
1285,WOX7001,4,B - B1,I think the learning process is good.,positive,0.769259393,4
1286,WOX7001,4,B - B1,not bad,negative,0.204332292,2
1287,WOX7001,4,B - B1,not bad,negative,0.204332292,2
1288,WOX7001,4,B - B1,no suggestions,positive,0.642516673,4
1289,WOX7001,4,B - B1,no suggestions,positive,0.642516673,4
1290,WOX7001,4,B - B1,The course can be taught in physical classes rather than online.,positive,0.708448887,4
1291,WOX7001,4,B - B1,The course can be taught in physical classes rather than online.,positive,0.708448887,4
1292,WOX7001,4,B - B1,"Dr. Sue is very passionate to the students, the subject was clearly delivered",neutral,0.463618666,3
1293,WOX7001,4,B - B1,"Dr. Sue is very passionate to the students, the subject was clearly delivered",neutral,0.463618666,3
1294,WOX7001,4,B - B1,More examples of criteria and type of papers to be given with instruction written in watermarks so student can understand better.,positive,0.759434998,4
1295,WOX7001,4,C - C1,This is the worst student course portal for this course. Many lecturers share the same space and many students missed submitting their work and attendances. I'm 10+ years ITSpecialistbutstillconfused.,negative,0.189489722,1
1296,WOX7001,4,C - C1,I think need to improve knowledge in the slide.,neutral,0.524139345,3
1297,WOX7001,4,C - C1,I think need to improve knowledge in the slide.,neutral,0.524139345,3
1298,WOX7001,4,C - C1,..,positive,0.66110009,4
1299,WOX7001,4,C - C1,..,positive,0.66110009,4
1300,WOX7001,4,C - C1,"Along these few months, we have encountered twice where none of us can access spectrum for class activity. Not sure if anyone of us reported this by that time.",negative,0.21223852,2
1301,WOX7001,4,C - C1,"Along these few months, we have encountered twice where none of us can access spectrum for class activity. Not sure if anyone of us reported this by that time.",negative,0.21223852,2
1302,WOX7001,4,C - C1,I wish our students can access to some relavent learning equipments.,negative,0.310178787,2
1303,WOX7001,4,C - C1,I wish our students can access to some relavent learning equipments.,negative,0.310178787,2
1304,WOX7001,4,C - C1,not bad,negative,0.204332292,2
1305,WOX7001,4,C - C1,not bad,negative,0.204332292,2
1306,WOX7001,4,C - C1,no suggestions,positive,0.642516673,4
1307,WOX7001,4,C - C1,no suggestions,positive,0.642516673,4
1308,WOX7001,4,C - C1,Favorite teacher. The course taught is very detailed and very good.,positive,0.86896497,5
1309,WOX7001,4,C - C1,Favorite teacher. The course taught is very detailed and very good.,positive,0.86896497,5
1310,WOX7001,4,C - C1,Don't have.,negative,0.263602912,2
1311,WOX7001,4,C - C1,Don't have.,negative,0.263602912,2
1312,WOX7001,4,C - C1,This is the worst student course portal for this course. Many lecturers share the same space and many students missed submitting their work and attendances. I'm 10+ years ITSpecialistbutstillconfused.,negative,0.189489722,1
1313,WOX7001,1RL,A - A1,The course is well-structured.,positive,0.800753951,5
1314,WOX7001,1RL,A - A1,The assign. weightage is too high. Feedback should be given after proposal submission and include a presentation so that students can know which part to be enhanced for subsequent assign (2&3),positive,0.711206377,4
1315,WOX7001,1RL,A - A1,The assign. weightage is too high. Feedback should be given after proposal submission and include a presentation so that students can know which part to be enhanced for subsequent assign (2&3),positive,0.711206377,4
1316,WOX7001,1RL,A - A1,Give more case study example,positive,0.766748428,4
1317,WOX7001,1RL,A - A1,Give more case study example,positive,0.766748428,4
1318,WOX7001,1RL,A - A1,"no comment for this course, Pro very nice.",positive,0.857434511,5
1319,WOX7001,1RL,A - A1,"no comment for this course, Pro very nice.",positive,0.857434511,5
1320,WOX7001,1RL,A - A1,nil,positive,0.66110009,4
1321,WOX7001,1RL,A - A1,nil,positive,0.66110009,4
1322,WOX7001,1RL,A - A1,Tiada.semua yang di kongsikan oleh pensyarah menepati semua yang kursus sediakan,positive,0.672524154,4
1323,WOX7001,1RL,A - A1,Tiada.semua yang di kongsikan oleh pensyarah menepati semua yang kursus sediakan,positive,0.672524154,4
1324,WOX7001,1RL,A - A1,"The coursework such as Assignment1, 2 and 3 may be brief & given the clear deadlines earlier. For this time, the assignment 2 is announced at week 8 & need to submit at week 10 is very burden.",negative,0.392142475,2
1325,WOX7001,1RL,A - A1,"The coursework such as Assignment1, 2 and 3 may be brief & given the clear deadlines earlier. For this time, the assignment 2 is announced at week 8 & need to submit at week 10 is very burden.",negative,0.392142475,2
1326,WOX7001,1RL,A - A1,The course is well-structured.,positive,0.800753951,5
1327,WOX7001,1RL,B - B1,no. all good. Prof Chan is helpful & open to communicate.,positive,0.783750892,4
1328,WOX7001,1RL,B - B1,Continuous feedback was provided by lecturer,positive,0.609537899,4
